time,acc_x,acc_y,acc_z,gravity_x,gravity_y,gravity_z
1409527270119,3.469797,10.418967,1.7304093,0.49764454,9.501265,2.376707
1409527270126,2.835932,10.690709,1.5131354,0.5000222,9.508889,2.3455033
1409527270148,2.0368671,10.755353,1.9075803,0.50772136,9.516847,2.3113346
1409527270149,1.6041151,10.526108,2.0147207,0.5199045,9.522893,2.2835512
1409527270154,1.3934253,10.126276,1.043872,0.5395821,9.527688,2.2588446
1409527270178,2.134431,9.718663,0.36032736,0.5692078,9.532533,2.230968
1409527270179,1.5053543,8.541314,1.7932571,0.6195273,9.534931,2.2071857
1409527270192,0.51475334,7.9595237,1.2078748,0.6794839,9.532645,2.1994073
1409527270194,-1.0893618,6.8563952,0.91219085,0.7496084,9.532028,2.179196
1409527270215,-2.5881321,6.3087215,1.3221979,0.82138115,9.531523,2.1554098
1409527270217,-3.4685998,7.111976,2.204461,0.90919673,9.526818,2.1409125
1409527270226,-3.4045548,10.092158,2.8054059,1.0056409,9.514434,2.1528215
1409527270253,-2.8909986,14.707581,2.7850552,1.1096616,9.497122,2.1780128
1409527270254,-1.2623428,19.028517,2.4899697,1.2212905,9.479821,2.1935897
1409527270256,-0.10594343,19.592949,2.6886885,1.3531511,9.461867,2.1937242
1409527270284,0.19572599,18.65921,3.3093853,1.4958141,9.43746,2.206192
1409527270286,-0.5434838,17.53214,2.77069,1.6192666,9.408695,2.2416174
1409527270287,-0.2777274,16.04175,2.3870192,1.6983964,9.384818,2.2827702
1409527270294,0.14425065,12.909535,2.9682117,1.7502413,9.36172,2.3377812
1409527270314,-0.5542577,12.633005,4.8201265,1.7894485,9.334617,2.4151983
1409527270315,0.26994625,14.85662,5.378574,1.8112074,9.302712,2.5198114
1409527270325,0.7799112,12.764088,4.100669,1.8383094,9.269593,2.620242
1409527270343,1.0127473,10.040085,2.6372132,1.9188552,9.235119,2.6834605
1409527270345,1.2084733,8.867524,2.520496,2.040371,9.200994,2.710902
1409527270364,1.4891934,8.88608,3.3889925,2.1705172,9.163467,2.73681
1409527270366,1.6879122,7.8835077,3.9671922,2.2980866,9.11806,2.7839077
1409527270374,1.9027919,7.4615297,3.6846764,2.423568,9.065139,2.8495524
1409527270399,2.3038206,7.114969,3.2369606,2.5430279,9.009829,2.9199996
1409527270401,2.2296004,6.4661403,2.7395654,2.6555786,8.953451,2.9923265
1409527270405,2.2014685,5.903503,2.2505496,2.7556305,8.897796,3.0669415
1409527270426,1.8596961,5.08289,1.9991584,2.843489,8.842492,3.1456776
1409527270427,1.6005238,4.722563,1.8357542,2.9116368,8.789832,3.2298026
1409527270452,1.30484,4.2024226,1.7794905,2.9608104,8.738679,3.322574
1409527270455,1.2192472,3.7523127,1.7896658,2.997987,8.687406,3.4222004
1409527270457,1.163582,3.6583402,1.8124107,3.0281098,8.636077,3.5240772
1409527270483,1.0145429,3.6792896,1.8620903,3.0528007,8.587796,3.619473
1409527270485,0.9403227,3.750517,1.8782512,3.0733037,8.545541,3.701205
1409527270487,0.842759,3.7217865,1.8782512,3.0880926,8.512754,3.76392
1409527270498,1.0414777,3.7241807,2.0362685,3.09606,8.490913,3.8064656
1409527270516,1.2880806,3.8355112,2.3768437,3.0983794,8.479087,3.8308642
1409527270517,1.5143325,4.0402155,2.8263552,3.0952857,8.4757,3.840846
1409527270531,1.8926164,4.4035354,3.3488896,3.0917687,8.47592,3.8431928
1409527270555,2.2984335,4.8620253,3.9444473,3.0796196,8.4844,3.8342276
1409527270556,2.8018146,5.510854,5.607819,3.0597348,8.502108,3.8108497
1409527270557,3.9498343,7.7452426,6.26383,3.0288718,8.528022,3.777457
1409527270581,4.4580035,9.337387,6.265626,2.9879284,8.565737,3.7243555
1409527270583,4.650737,10.268731,5.8466406,2.9344826,8.616736,3.6484284
1409527270586,4.311359,9.863512,5.6545057,2.8699484,8.677009,3.5557444
1409527270594,3.4081461,10.262746,6.2129536,2.797628,8.7365265,3.466523
