time,acc_x,acc_y,acc_z,gravity_x,gravity_y,gravity_z
1409526654004,1.5699978,9.646238,1.6747441,1.3538208,9.596969,1.4952468
1409526654018,1.6142905,9.594764,1.702876,1.3533653,9.596189,1.5006565
1409526654035,1.6238673,9.531317,1.7663223,1.3538208,9.595285,1.5060096
1409526654036,1.567005,9.522339,1.8034325,1.3555303,9.59415,1.5116923
1409526654050,1.5101427,9.495404,1.8423382,1.357022,9.593123,1.5168653
1409526654055,1.4568717,9.578004,1.7842789,1.3579347,9.592317,1.5211405
1409526654067,1.4652514,9.637859,1.7178397,1.3583366,9.591713,1.5245932
1409526654085,1.4275428,9.753379,1.6490064,1.3585508,9.591292,1.5270401
1409526654086,1.3413515,9.812037,1.6059108,1.3583224,9.591294,1.527226
1409526654101,1.2862848,9.776124,1.5298948,1.3567414,9.591578,1.5268658
1409526654104,1.2533646,9.73662,1.477821,1.3535811,9.592131,1.5261948
1409526654116,1.252766,9.685144,1.501763,1.3492657,9.592747,1.5261382
1409526654131,1.4945804,9.293693,1.5191209,1.3442814,9.593204,1.5276661
1409526654135,1.4969746,9.354745,1.6328455,1.34087,9.593162,1.5309225
1409526654149,1.3754689,9.380483,1.7196354,1.3361098,9.593264,1.5344418
1409526654167,1.3072342,9.465476,1.644218,1.3285744,9.594058,1.536009
1409526654167,1.0552444,9.934141,1.2384008,1.3175305,9.595976,1.5335447
1409526654184,1.3611037,9.825205,1.1486182,1.3021109,9.599362,1.525504
1409526654185,1.459266,9.914988,1.3012487,1.2883636,9.603026,1.5140736
1409526654202,1.1007342,9.964667,1.3904326,1.276895,9.606115,1.5041602
1409526654204,0.9636662,9.973047,1.4053963,1.2667297,9.608315,1.4986867
1409526654223,1.1192893,9.713875,1.3706805,1.2598308,9.609608,1.4962159
1409526654224,1.3856442,9.548077,1.2773066,1.2545594,9.610501,1.4948896
1409526654235,1.4574703,9.543288,1.3700819,1.2486491,9.611321,1.4945898
1409526654254,1.4347254,9.583391,1.4520833,1.2425857,9.611898,1.4959271
1409526654278,1.3730747,9.625289,1.501763,1.2374475,9.612226,1.4980835
1409526654280,1.3623008,9.685743,1.5101427,1.2328154,9.612415,1.5006788
1409526654281,1.3976152,9.665392,1.5065514,1.2286048,9.612585,1.5030367
1409526654285,1.4155718,9.683349,1.5777789,1.2248858,9.612744,1.5050673
1409526654307,1.4024036,9.679757,1.6160861,1.2212807,9.612761,1.5078894
1409526654308,1.3575124,9.709086,1.6358383,1.2183341,9.612478,1.5120523
1409526654316,1.3581109,9.656414,1.6238673,1.215831,9.612046,1.5168068
1409526654340,1.4149733,9.639654,1.6454151,1.2143267,9.611442,1.5218402
1409526654341,1.4251486,9.615712,1.6825253,1.2140008,9.610682,1.5268992
1409526654344,1.3587095,9.552865,1.7034745,1.2136197,9.609849,1.5324311
